piotr.filas@mailsds.org;Towarzystwo Boskiego Zbawiciela (Salwatorianie) w USA
schprov@aol.com;Towarzystwo Chrystusowe dla Polonii Zagranicznej (Chrystusowcy) w USA
zbigip@live.com;Towarzystwo Domu Polskiego (the Polish Home Association) w Seattle
annagolemo@yahoo.com;Towarzystwo Edukacyjne im. Miko≥aja Kopernika w Mahwah
pth@ihpan.edu.pl;Towarzystwo Historyczne w Pittsburgu
ju4mi@msn.com;Towarzystwo Mi≥oúnikÛw Kultury Polskiej w Seattle
bozenapkilanowski@gmail.com;Towarzystwo PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Waszyngtonie
prezestpk@gmail.com;Towarzystwo PrzyjaciÛ≥ Krakowa w Chicago
	informacja@wietrzneradio.com;Wietrzne Radio Chicago WNWI 1080 AM
osppe@jasnagora.pl;Zakon úw. Paw≥a Pierwszego Pustelnika (Paulini) w USA
poloniaensemble@prcua.org;ZespÛ≥ Pieúni i TaÒca "Poloniaî w Chicago
us.misjonarki@yahoo.com;Zgromadzenie SiÛstr Misjonarek Chrystusa KrÛla dla Polonii Zagranicznej (Misjonarki Chrystusa KrÛla) w USA
domgen@dominikanki.pl;Zgromadzenie SiÛstr úw. Dominika (Dominikanki) w USA
kosciolnspj@sercanki.org.pl;Zgromadzenie S≥uøebnic NajúwiÍtrzego Serca Jezusowego (Sercanki) w USA
info@iteraci.org;Zrzeszenie LiteratÛw Polskich im. Jana Paw≥a II w Chicago
prezesznpwusa@gmail.com;Zrzeszenie Nauczycieli Polskich w Ameryce
okreg@zhppgk.us;Zwiπzek Harcerstwa Polskiego OkrÍg Stany Zjednoczone
dampol@cyberia.net.lb;WspÛlnota Polska w Syrii
listy@gazeta.pl;"Nasza Gazetkaî
pmk1950@gmail.com;"Wiadomoúciî
polonicum@tele2.ch;Cmentarz Bremgarten
fondationahp@gmail.com;Fundacja "Archivum Helveto-Polonicum" we Fryburgu
info@trzynastu.ch;Kabaret "TrzyNaStu" w Zuchwil
dap@archiwa.gov.pl;Ko≥o By≥ych Øo≥nierzy 2 Dywizji StrzelcÛw Pieszych w Szwajcarii
muzeum.polskie@muzeum-polskie.org;Muzeum Polskie w Rapperswilu
presse.agenda.polonais@swisspunkt.ch;Polonicum Machindex Institut we Fryburgu
ewa@polka.ch;Polonijny ZespÛ≥ TaÒca "Lasowiacyî w Zurychu
krystyna.ochalek@hotmail.com;Polonijny ZespÛ≥ TaÒca i Pieúni "Piastî w Embrach
libertas@muzeum-polskie.org;Polska Fundacja Kulturalna "Libertasî w Rapperswilu
pmk1950@gmail.com;Polska Misja Katolicka Szwajcarii
polskaszkola.ch@gmail.com;Polska Szko≥a im. Ignacego Jana Paderewskiego w Bazylei
sekretarz@polonia-genewa.ch;Polski Klub Literacko-Artystyczny w Genewie
polonicum@swisspunkt.ch;Polskie Towarzystwo Medyczne w Szwajcarii
info@mabpz.org;Sta≥a Konferencja ArchiwÛw, Bibliotek i MuzeÛw Polskich na Zachodzie (MABPZ)
misja.zurych@gmx.ch.;Stowarzyszenie "Dom Polski" w Zurychu
m.lipinska.dubert@gmail.com;Stowarzyszenie PolakÛw w Neuchatel - PolNe
agendapolska@swisspass.ch;Stowarzyszenie Polskich EkspertÛw w Szwajcarii
polonicum@swisspunkt.ch;Stowarzyszenie Polskich KombatantÛw w Szwajcarii
info@polonia-genewa.ch;Stowarzyszenie Polskie w Genewie
info@forum-polonii.ch;Stowarzyszenie Szwajcaria-Polska "Pro Polonia" w Lozannie
info@teatro-panoptikum.ch;Teatr Panoptikum w Winterthurze
misja.zurych@gmx.ch.;Towarzystwo "Dom Polski" w Zurychu
poczta@pyszko-jan.ch;Towarzystwo im. Ignacego Paderewskiego w Morges
zgoda.zh@gmail.com;Towarzystwo Polskie "Zgodaî w Zurychu
jan.z.bem@rsnweb.ch;Towarzystwo Polskie w Zurychu
misje@scj.pl;Zgromadzenie KsiÍøy NajúwiÍtszego Serca Jezusowego (Sercanie) w Szwajcarii
krczekaj@tiscali.ch;Zwiπzek Organizacji Polskich w Szwajcarii
polonica@polonica.se;"Nowa Gazeta Polskaî
redakcja@poloniainfo.se;"PoloniaInfo" Portal informacyjny
office@polskakongressen.se;"S≥owo Kongresuî
info@piast.se;Archiwum Emigracji Polskiej w Szwecji
info@bibliotekapolska.se;Biblioteka Polska w Sztokholmie
info@choruspolonicus.se;ChÛr Polski w Gˆteborgu
dan.libera@comhem.se;Dom Polski Goteborgu
fkp@polskakongressen.org;Fundacja Kultury Polskiej w Szwecji
ebk@misspoloniasweden.co;Fundacja Miss Polonii w Szwecji
info@klubabsolutepolish.com;Klub Absolut Polish w Sztokholmie
kontakt@klubgp.se;Klub Gazety Polskiej - Sztokholm
t.a.pilat@semera.se;Klub Polski "Razem" w Linkˆping
office@polskakongressen.se;Komitet Wschodni w Skultunie
quiz@polskakongressen.org;Komitet Wsparcia Inicjatyw Spo≥ecznych i Charytatywnych w Polsce "Quiz"
office@polskakongressen.se;Kongres PolakÛw w Szwecji
mamas@telia.com;MiÍdzynarodowy ZespÛ≥ DzieciÍcy "Malwa" w Norrkˆping
prokmis@oblaci.pl;Misjonarze Oblaci Maryi Niepokalanej w Szwecji
drazykp@wp.pl;Niezaleøny Hufiec Harcerstwa Polskiego "LS-Kaszubyî w Szwecji
info@kwiaty-polskie.se;Ognisko "Kwiaty polskieî w Malmˆ
info@polskieslady.se;Oúrodek Polskich Organizacji Niepodleg≥oúciowych (OPON) w Sztokholmie
ebk@polkainternational.com;Polka ñ MiÍdzynarodowa Asocjacja Polskich Kobiet "Polka InternationalîStockholm
info@polka.nu;Polka Ideell Kulturfˆrening w Tygelsjˆ
poloniafalcons@gmail.com;Polonia Falcons FF w Sztokholmie
tennis.polonia@gmail.com;Polonia Tenis Stockholm
polish@popmail.insnet.com;Polonia United Stockholm
kancelaria@pmk-stockholm.com;Polska Misja Katolicka w Szwecji
wojaczek27@gmail.com;Salon Poezji w Seattle
nauczyciele.pl.se@gmail.com;Polska Rada Kultury w Szwecji
mariuszbyra@hotmail.com;Polski Klub Filmowy "Polonez" w Malmˆ
prezydent@polishridersmc.com;Polski Klub Motocyklowy "Polish Riders" w Sztokholmie
info@pocos.se;Polski Klub Olimpijski "POCOSî w Szwecji
office@polskakongressen.se;Polski Komitet Pomocy w Szwecji
info.scan@polen.travel.;Polski Oúrodek Informacji Turystycznej w Szwecji
piastowie@hotmail.com;Polski ZespÛ≥ Folklorystyczny "Piastowie" w Sztokholmie
halinar@hotmail.com;Polski Zwiπzek "Jantar" w Oskarshamn
sztokholm.amb.wk@msz.gov.pl;Polski Zwiπzek Katolicki w Szwecji
dan.libera@comhem.se;Polski Zwiπzek Kulturalny w Goteborgu
jan.borowiec@home.se;Polski Zwiπzek Medyczny ñ oddzia≥ Sztokholm
sadokierek@hotmail.com;Polski Zwiπzek M≥odzieøy Katolickiej "Polonica" w Malmˆ
jan.potrykus@comhem.se;Polskie Ognisko "Piastî w Landskronie
tmurek1@hotmail.com;Polskie Towarzystwo Kulturalne "Polonez" w V‰stervik
info@piast.se;Polskie Towarzystwo Kulturalne "Polonia" w Malmˆ
distributionen@migrationsverket.se;Polskie Towarzystwo Kulturalne w Gislaved
ostry1234@gazeta.pl;Polsko-Szwedzkie Stowarzyszenie Integracja w Skog?s
rup@opon.se;Rada Uchodüstwa Polskiego w Szwecji (RUP)
anmiks@yahoo.com;Stowarzyszenie Pisarzy Polskich w Szwecji
grazyna.zalisz@gmail.com;Stowarzyszenie PolakÛw w Eskilstunie
pzpolonia@yahoo.se;Stowarzyszenie PolakÛw w Norrkoping
Info.piast@org;Stowarzyszenie PolakÛw w Vasteras
stowarzyszeniepolek@gmail.com;Stowarzyszenie Polek w Szwecji
spk.se@telia.com;Stowarzyszenie Polskich KombatantÛw w Szwecji
info@piast.se;Stowarzyszenie Polskie w Goteborg
nauczyciele.pl.se@gmail.com;Sztokholmski Klub Polonijny "Obywatel Polski"
margaretha_jarvenson@yahoo.se;Sztokholmski Salon Poezji
gunilla.leijonhufvud@swedishtrade.se;Szwedzko-Polska Izba Handlowa w Sztokholmie
t.a.pilat@semera.se;Szwedzko-Polskie Towarzystwo Ochrony årodowiska w Sztokholmie
office@ligatur.se;Towarzystwo Literackie "Ligatur" w Skultunie
info@ogniwo.se;Towarzystwo PolakÛw "Ogniwoî w Sztokholmie
akwiatkowski10@gmail.com;Towarzystwo PrzyjaciÛ≥ Biblioteki Polskiej w Sztokholmie
stefan.wladysiuk@mail.mcgill.ca;Towarzystwo PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Helsingborgu
bozenapkilanowski@gmail.com;Towarzystwo PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Lund
bozenapkilanowski@gmail.com;Towarzystwo PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Malmˆ
jp2f-szt@tele2.se;Towarzystwo PrzyjaciÛ≥ Fundacji Jana Paw≥a II w Sztokholmie
distributionen@migrationsverket.se;Towarzystwo PrzyjaciÛ≥ Kultury w Sztokholmie
muzeum.polskie@muzeum-polskie.org;Towarzystwo PrzyjaciÛ≥ Muzeum Polskiego w Rappersvillu - Oddzia≥ Szwecja
samfundet@svensk-polska.se;Towarzystwo Szwedzko-Polskie w Sztokholmie
info.scan@polen.travel.;Towarzystwo úw. Franciszka Salezego (Salezjanie) w Szwecji
info@ykpm.se;Yacht Klubb Polonia Malmˆ
info@piast.se;Zwiazek PolakÛw w Helsingborg
przewodniczacy@polskalarare.s;Zwiπzek Nauczycieli JÍzyka Polskiego w Szwecji
pzpolonia@yahoo.se;Zwiπzek PolakÛw "Poloniaî w Norrkˆping
redakcja@poloniainfo.se;Zwiπzek PolakÛw w Eskilstunie
jhboral@telia.com;Zwiπzek PolakÛw w Sztokholmie
wieslawa63@hotmail.com;Zwiπzek Szerzenia Kultury "Dom Polski" w Malmˆ
zwp@polskakongressen.org;Zwiπzek Wolnych PolakÛw w Vasteras
zwp@polskakongressen.org;Stowarzyszenie PolakÛw w Tadøykistanie "Mazurekî
krzysztof.sawicki@msz.gov.pl;Cmentarz w Polonezkˆy (Adampol)
adampol@adampol-polonezkoy.pl;Dom PamiÍci Zofii Ryøy w Polonezkˆy (Adampol)
polonialanya@gmail.com;Polskie Stowarzyszenie Przyjaüni i Kultury Polsko-Tureckiej w Alanyi
walenty@mail.nt;Centrum "Polonia TurkmeÒskaî
okodk@ukr.net;"Dziennik Kijowskiî
Karkc@lviv.ua†;"Gazeta Lwowskaî
henryk@gr.km;"G≥os Podolaî
kamieniecpodlski.info@gmail.com;"Kamieniec Podolski" Strona Spo≥ecznoúci Polskiej w KamieÒcu Podolskim
ugukry@ns.onet.pl;"Krynicaî
info@monitor-press.com;"Monitor Wo≥yÒski"
werminska@gmail.com;"Mozaika Berdyczowskaî
czasopismo.nd@gmail.com;"Nasze Drogiî
polish@popmail.insnet.com;"Polacy Donbasu"
okodk@ukr.net;"Polanie znad Dniepru"
polonia@kharkov.com;"Polonia Charkowaî
euro@wizyt.net;"Polskie S≥owo"
redakcja@jezuici.pl;"RadoúÊ Wiaryî
caritas-spes-berdyansk@o2.pl;Caritas ñ Spes ñ BerdiaÒsk
benitarobert@o2.pl;Berdyczowski Oddzia≥ Zwiπzku PolakÛw na Ukrainie
ptnz@ptnz.org.ua;Berdyczowskie Polskie Stowarzyszenie Wspierania PrzedsiÍbiorczoúci
sulexpol@odrodzenie.org.ua;Centrum Kultury Polskiej "Biesiadaî w BerdiaÒsku
adam-ch@mail.lviv.ua;Centrum Metodyczne Nauczania JÍzyka i Kultury Polskiej na Ukrainie
t.bogodistova@polska-ua.org;Centrum Oúwiaty i Kultury Polskiej "Krakowianka"
hanna.burkhardt@rz.hu-berlin.de;Centrum Polonijne im. Bohdana Chmielnickiego w Czerkasach
t.bogodistova@polska-ua.org;Centrum Polskie "Wiara, Nadzieja, Mi≥oúÊ" w Sumach
vkolanovski@gmail.com;Centrum Polsko-UkraiÒskie Chmielnicki
1chdh@at.ua;Chmielnicka Druøyna Harcerzy "Przyjacieleî
benitarobert@o2.pl;ChÛr im. J. ZarÍbskiego w Øytomierzu
lviv-lychakiv@ukrain;Cmentarz £yczakowski
redakcja@federacja-katyn.org.pl;Cmentarz Ofiar Totalitaryzmu w Charkowie
xgozdawa@gmail.com;Cmentarz w Øytomierzu
ug@rozprza.pl;Cmentarz wojenny w Polskim Lasku ko≥o KostiuchnÛwki
rokost@neostrada.pl;DzieciÍcy ZespÛl MandolinistÛw "Leúne kwiatyî w Drohobyczu
k@rkc.lviv.ua;Federacja Organizacji Polskich na Ukrainie
agency@ljubch.dp.ua;I Druøyna Harcerska "Orlikiî w Drohobyczu
cjedynka@gmail.com.;I Moúciska Druøyna Harcerzy "Czarna Jedynkaî
vkolanovski@gmail.com;Izias≥awskie Towarzystwo Dobroczynne "Polonia"
benitarobert@o2.pl;Katolicki Klub Sportowy "Polonia" w Øytomierzu
potocki.stanislawow@gmail.com;Katolicki Uniwersytet Trzeciego Wieku Fila we Lwowie
okodk@ukr.net;Kijowska Polska M≥odzieøowa Asocjacja "M≥odzi i Kreatywni"
okodk@ukr.net;Kijowskie Polskie Zgromadzenie Szlacheckie "Zgoda" im. Mariana Malowskiego
okodk@ukr.net;Kirowogradzkie Stowarzyszenie Dziennikarzy Polskich im. Karola Szymanowskiego
gzurawiecki@semperpolonia.pl;Klub StypendystÛw ÑSemper Poloniaî w Øytomierzu
caritas-spes-berdyansk@o2.pl;Caritas ñ Spes ñ BerdiaÒsk
okodk@ukr.net;Kulturalno-Oúwiatowe Stowarzyszenie "Asterî w Nieøynie
okodk@ukr.net;Kulturalno-Oúwiatowe Stowarzyszenie PolakÛw w Pry≥ukach
benitarobert@o2.pl;Kulturalno-Oúwiatowe Towarzystwo PolakÛw im. Eustachego Iwanowskiego w AndruszÛwce
kontakt@polskiteatr.com.pl;Kulturalno-Oúwiatowe Towarzystwo PolakÛw im. J. S≥owackiego w Nowej Borowej
benitarobert@o2.pl;Lubarskie Polskie Stowarzyszenie
fopnu1@gmail.com;Lwowski dzieciÍcy Hufiec "BarÊî Harcerstwa Polskiego na Ukrainie
k@rkc.lviv.ua;Lwowskie Towarzystwo PrzyjaciÛ≥ Sztuk PiÍknych
ellis5stanislav@mail.ru;Makiejewskie Towarzystwo Kultury Polskiej Donbasu
t.bogodistova@polska-ua.org;Miejska M≥odzieøowa Publiczna Organizacja "Polskie Bractwo Szlacheckie" w Øytomierzu
t.bogodistova@polska-ua.org;Miejska Organizacja Zwiπzku PolakÛw na Ukrainie w Chmielnickim
rodzina.browary@gmail.com;Miejskie Polskie Stowarzyszenie Kulturalno-Oúwiatowe "Rodzina" w Browarach
prowincjal@oblaci.pl;Misjonarze Oblaci Maryi Niepokalanej na Ukrainie
benitarobert@o2.pl;M≥odzieøowe Centrum Kultury Polskiej w Emilczynie
stas42@voliacable.com;Obwodowe Polskie Stowarzyszenie Kulturoznawcze "Stanis≥awÛw"
polonia.cherson@gmail.com;Obwodowe Towarzystwo Polskie "Poloniaî w Chersoniu
larisa-v@brdnet.zt.ukrtel.net;Obwodowy Oddzia≥ Zwiπzku PolakÛw na Ukrainie  im. K. Szymanowskiego w Czerkasach
t.bogodistova@polska-ua.org;Obywatelski Zwiπzek Mi≥oúnikÛw Polskiej Kultury "Polska Tradycja" w Chorolu
stas45@voliacable.com;Oddzia≥ Miejski Zwiπzku PolakÛw na Ukrainie w Obuchowie
benitarobert@o2.pl;Oddzia≥ Stowarzyszenia M≥odzieøy Polskiej na Ukrainie w Korostyszewie
vkolanovski@gmail.com;Oddzia≥ Zwiπzku PolakÛw na Ukrainie w Czarnym Ostrowie
vkolanovski@gmail.com;Oddzia≥ Zwiπzku PolakÛw na Ukrainie w GrÛdku Podolskim
stas45@voliacable.com;Oddzia≥ Zwiπzku PolakÛw na Ukrainie w MarianÛwce
vkolanovski@gmail.com;Oddzia≥ Zwiπzku PolakÛw na Ukrainie w SzepetÛwce
okodk@ukr.net;Oddzia≥ Zwiπzku PolakÛw na Ukrainie w Wyszgorodzie
pogon@pogon.lwow.net;Organizacja Spo≥eczna Lwowski Klub Sportowy  "PogoÒ LwÛwî
t.bogodistova@polska-ua.org;Oúrodek Kultury Polskiej im. Karola Wojty≥y w Dniepropietrowsku
stas45@voliacable.com;Oúrodek Zwiπzku PolakÛw na Ukrainie w KociubiÒskim
ellis5stanislav@mail.ru;Paw≥ogradska Miejska Organizacja Spo≥eczna Zwiπzek PolakÛw "JednoúÊ Narodu"
okodk@ukr.net;Polonijna Spo≥eczna Organizacja "Dzieci Polski" w Kijowie
odrodzeniepkl@ua.fm;Polonijne Ko≥o Lekarzy w BerdiaÒsku
szkolapolsob@interia.pl;Polska Sobotnia Szko≥a im. Jana Paw≥a II przy Szkole OgÛlnokszta≥cπcej nr 7 w Samborze
benitarobert@o2.pl;Polski DzieciÍcy åpiewajπcy ZespÛ≥ "Dzwoneczki"
pot@pot.gov.pl;Polski Oúrodek Informacji Turystycznej na Ukrainie
k@rkc.lviv.ua;Polski ZespÛ≥ Pieúni i TaÒca "Lwowiacyî
prezes@odrodzenie.org.ua;Polski Zwiπzek M≥odzieøowy im. P≥k. B. Lubienieckiego w BerdiaÒsku
henryk@gr.km.ua;Polski Zwiπzek NaukowcÛw na Ukrainie
benitarobert@o2.pl;Polskie Kulturalno-Oúwiatowe Stowarzyszenie "Andrusziwka"
ptnz@ptnz.org.ua;Polskie Radio "BerdyczÛw"
sylin@ukr.net;Polskie Stowarzyszenie Dzieci i M≥odzieøy "èrÛd≥o" w IrszaÒsku
polsha@zradio.com.ua;Polskie Stowarzyszenie Kulturalno-Oúwiatowe "Odrodzenieî w Drohobyczu
okodk@ukr.net;Polskie Stowarzyszenie Kulturalno-Oúwiatowe im. A. Mickiewicza w Kijowie
fopnu1@gmail.com;Polskie Stowarzyszenie Kulturalno-Oúwiatowe im. Juliana LublliÒskiego w Nowogrodzie-Wo≥yÒskim
vkolanovski@gmail.com;Polskie Stowarzyszenie Kulturalno-Oúwiatowe w Chmielnickim
stas45@voliacable.com;Polskie Stowarzyszenie Medyczne na Ukrainie
zpu@carrier.kiev.ua;Polskie Stowarzyszenie Medyczne w Obwodzie Winnickim
obigun@mail.ru;Polskie Towarzystwo Gimnastyczne "SokÛ≥î w Tarnopolu
prezes@odrodzenie.org.ua;Polskie Towarzystwo Kulturalno-Oúwiatowe "Odrodzenieî
karolinakarkut5@gamil.com;Polskie Towarzystwo Kulturalno-Oúwiatowe w Øytomierzu
stanpol@ukr.net;Polskie Towarzystwo Naukowe w Øytomierzu
ptonadgw@gmail.com;Polskie Towarzystwo Opieki nad Grobami Wojskowymi we Lwowie
potocki.stanislawow@gmail.com;Polskie Towarzystwo Turystyczno-Krajoznawcze Ziemi Lwowskiej
t.bogodistova@polska-ua.org;Polsko-UkraiÒskie Stowarzyszenie Kulturalne w Mariupolu
radiokatolickie@lwowskabazylika.org.ua;Program Katolicki Radia LwÛw
polonez02@ukr.net;Rejonowe Stowarzyszenie PolakÛw "Nadzieja" w Pierwomajsku
caritas-spes-berdyansk@o2.pl;Rzymsko-Katolickie Towarzystwo "Polonia" w Kijowie
zgromadzenie@dominikanki-misjonarki.org;Siostry Dominikanki Misjonarki Jezusa i Maryi (Dominikanki Misjonarki) na Ukrainie
siostryszkola@wp.pl;Sobotnia Szko≥a JÍzyka Polskiego w ØÛ≥kwi
benitarobert@o2.pl;Stowarzyszenie "Cmentarz Katolicki" w Øytomierzu
polonia.od.ua@gmail.com;Stowarzyszenie ÑPolonia Semper Fidelisî w Miko≥ajowie
	biuro@sekretariat-misyjny.pl;Stowarzyszenie Apostolstwa Katolickiego (Pallotyni) na Ukrainie
bord2002@gmail.com;Stowarzyszenie Dziennikarzy Polskich na Ukrainie
benitarobert@o2.pl;Stowarzyszenie KombatantÛw Wojska Polskiego w Øytomierzu
sulexpol@mail.ru;Stowarzyszenie Kultury Polskiej im. Ewy FeliÒskiej na Wo≥yniu
dom_polski1@op.pl;Stowarzyszenie Kultury Polskiej im. Z. KrasiÒskiego w Bia≥ej Cerkwi
m-rodina@ukr.ne;Stowarzyszenie Kultury Polskiej w Charkowie
vkolanovski@gmail.com;Stowarzyszenie Lekarzy Polskich we Lwowie
lekarz.volyn@gmail.com;Stowarzyszenie Lekarzy Polskiego Pochodzenia na Wo≥yniu
t.bogodistova@polska-ua.org;Stowarzyszenie Mi≥oúnikÛw JÍzyka i Kultury Polskiej "Most Nadziei"
smpz@o2.pl;Stowarzyszenie M≥odzieøy Polskiej w Øytomierzu
polonia.od.ua@gmail.com;Stowarzyszenie PolakÛw "Polonia" w JuønoukraiÒsku
benitarobert@o2.pl;Stowarzyszenie PolakÛw im. H. Sienkiewicza w Tetirce
jozefa.myszkowska@gmail.com;Stowarzyszenie PolakÛw na Krymie
stas45@voliacable.com;Stowarzyszenie PolakÛw Regionu Kirwogradzkiego "Poloniaî im. K. Szymanowskiego w Kirwogradzie
		euro@wizyt.net;Stowarzyszenie Polonijne "Kresowiacy"
polsha@zradio.com.ua;Stowarzyszenie Polskich Dziennikarzy, AutorÛw i T≥umaczy na Ukrainie
prezes@odrodzenie.org.ua;Stowarzyszenie Polskich NaukowcÛw w BerdiaÒsku
msppu@carrier.kiev.ua;Stowarzyszenie Uczonych Polskich na Ukrainie
ptl@teatr.pl.ua;Teatr Ludowy we Lwowie
benitarobert@o2.pl;Teatr Polski im. J. I. Kraszewskiego w Øytomierzu
misje@sds.pl;Towarzystwo Boskiego Zbawiciela (Salwatorianie) na Ukrainie
zpu5@o2.pl;Towarzystwo Kultury Polskiej "Poloniaî w Sewastopolu
t.bogodistova@polska-ua.org;Towarzystwo Kultury Polskiej Donbasu
potocki.stanislawow@gmail.com;Towarzystwo Kultury Polskiej im. F. KarpiÒskiego w Stanis≥awowie
polonia.cherson@gmail.com;Towarzystwo Kultury Polskiej im. Jana Paw≥a II w Pierwomajsku
halina.sztruk@mail.ru;Towarzystwo Kultury Polskiej im. Tadeusza Koúciuszki na Wo≥yniu
benitarobert@o2.pl ;Towarzystwo Kultury Polskiej na Owruczczyünie
benitarobert@o2.pl;Towarzystwo Kultury Polskiej na Øytomierszczyünie im. J. I. Kraszewskiego
pkotpkot@mail.ru;Towarzystwo Kultury Polskiej w RÛwnem
tkpzlm@gmail.com;Towarzystwo Kultury Polskiej Ziemi Lwowskiej
tkpzlm@gmail.com;Towarzystwo Kultury Polskiej Ziemi Lwowskiej Oddzia≥ w Drohobyczu
tkpzlsambor@interia.pl;Towarzystwo Kultury Polskiej Ziemi Lwowskiej Oddzia≥ w Stryju
tkpzlm@gmail.com;Towarzystwo Kultury Polskiej Ziemi Lwowskiej Oddzia≥ w TrzcieÒcu
tkpzlm@gmail.com;Towarzystwo Kultury Polskiej Ziemi Moúciskiej
tokp1@wp.pl;Towarzystwo Odrodzenia Kultury Polskiej im. Julisza  S≥owackiego w KrzemieÒcu
okodk@ukr.net;Towarzystwo PolakÛw "Latoroúl" w Kaniowie
t.bogodistova@polska-ua.org;Towarzystwo PolakÛw Doniecka
benitarobert@o2.pl;Towarzystwo PolakÛw im. Jana Paw≥a II w Dowbyszu
vkolanovski@gmail.com;Towarzystwo Polskich Rodzin Katolickich na Podolu
benitarobert@o2.pl;Towarzystwo Polskiej Kultury "Odrodzenie" w Emilczynie
t.bogodistova@polska-ua.org;Towarzystwo Polskiej Kultury "Polonia" w Makiejewce
wielkieserce@wp.pl;Towarzystwo Pomocy Polakom "Wielkie Serceî na Ukrainie
bondar104@wp.pl;TulczyÒskie Rejonowe Stowarzyszenie "Dom Polski"
jozszym@poczta.onet.pl;Uniwersytet Trzeciego Wieku we Lwowie
swietlica.polska@mail.ru ;Winnickie Obwodowe Dobroczynne Stowarzyszenie "åwietlica Polska"
benitarobert@o2.pl;Wizyt.net - Portal Polonijny
appzl@o2.pl;ZespÛ≥ Pieúni i TaÒca ÑWeseli Lwowiacyî
domgeneralny_alb@zakon.opoka.org.pl;Zgromadzenie Braci AlbertynÛw III Zakonu úw. Franciszka z Asyøu Pos≥ugujπcych Ubogim (Albertyni) na Ukrainie
misje@scj.pl;Zgromadzenie KsiÍøy NajúwiÍtszego Serca Jezusowego (Sercanie) na Ukrainie
sekretariat@cssr.pl;Zgromadzenie NajúwiÍtszego Odkupiciela (Redemptoryúci) na Ukrainie
sekretariat@albertynki.pl;Zgromadzenie SiÛstr Albertynek Pos≥ugujπce Ubogim na Ukrainie
domgen@dominikanki.pl;Zgromadzenie SiÛstr úw. Dominika (Dominikanki) na Ukrainie
cssjfr@mail.ru;Zgromadzenie SiÛstr åwiÍtego JÛzefa (JÛzefitki) Delegatura UkraiÒska
okodk@ukr.net;Zjednoczenie Nauczycieli Polskich na Ukrainie obwodu Iwano-Frankowskiego
biuro@sqpm.krakow.pl;Zjednoczenie Nauczycieli Polskich na Ukrainie Oddzia≥ Chmielnicki
vkolanovski@gmail.com;Zjednoczenie PolakÛw przy Koúciele Rzymsko-Katolickim p.w. Jezusa KrÛla Wszechúwiata w Chmielnickim
regina.jurkowska@msz.gov.pl;Zjednoczenie PolakÛw w Sewastopolu "JednoúÊî
vkolanovski@gmail.com;Zrzeszenie Spo≥eczne Rejonu JarmoliÒskiego "JednoúÊ"
okodk@ukr.net;Zwiπzek Lekarzy Polskich na Ukrainie
benitarobert@o2.pl;Zwiπzek Nauczycieli Polskich Øytomierszczyzny
t.bogodistova@polska-ua.org;Zwiπzek PolakÛw "Ognisko" w Dniepropietrowsku
t.bogodistova@polska-ua.org;Zwiπzek PolakÛw "Ojczyzna" w Krzywym Rogu
zamkowa_gora@zt,ukrtel.net;Zwiπzek PolakÛw "Polonia" w Zaporoøu
t.bogodistova@polska-ua.org;Zwiπzek PolakÛw Kijowa
zpu5@o2.pl;Zwiπzek PolakÛw na Ukrainie
okodk@ukr.net;Zwiπzek PolakÛw na Ukrainie Oddzia≥ obwodu kijowskiego i miasta Kijowa
stas45@voliacable.com;Zwiπzek PolakÛw na Ukrainie Oddzia≥ Po≥tawa
vkolanovski@gmail.com;Zwiπzek PolakÛw Podola Oddzia≥ w JarmoliÒcach
benitarobert@o2.pl;Zwiπzek PolakÛw Øytomierszczyzny "Polonia"
zpu5@o2.pl;Zwiπzek PrzedsiÍbiorcÛw PolakÛw Ukrainy w Kijowie
ptnz@ptnz.org.ua;Øytomierski Obwodowy Oddzia≥ Zwiπzku PolakÛw na Ukrainie
maryla@freemail.hu;Ko≥o Przyjaüni WÍgiersko-Polskiej w R·kosliget
budapeszt.amb.sekretariat@msz.gov.pl;OgÛlnokrajowa Szko≥a Polska w Budapeszcie
polinst@axelero.hu;OgÛlnokrajowy Samorzπd Mniejszoúci Polskiej na WÍgrzech
plebaniapl@onet.eu;Polska Parafia Personalna w Budapeszcie
london@pot.gov;Polski Oúrodek Informacji Turystycznej na WÍgrzech
budapeszt.amb.wk@msz.gov.pl;Polskie Stowarzyszenie Kulturalne im. J. Bema "Klub Polonia" w SzÈkesfehÈrv·r
olko@polonia.hu;Polskie Stowarzyszenie Kulturalne im. Jana Sobieskiego w Gyır
olko@polonia.hu;Polsko-WÍgierskie Stowarzyszenie Kulturalne - Klub Polonia w Egerze
polweg@polonia.hu;Polsko-WÍgierskie Stowarzyszenie Kulturalne w Szeged
nagy.emil@gmail.com;Stowarzyszenie Grupa Rekonstrukcji Historycznej Legionu Wysockiego na WÍgrzech
adalbert@dombudapeszt.com;Stowarzyszenie KatolikÛw Polskich na WÍgrzech p.w. úw. Wojciecha
novapolonia@gmail.com;Stowarzyszenie Kulturalne "Polonia Nova" w Budapeszcie
mlbke@t-online.hu;Stowarzyszenie Kulturalne Przyjaüni Polsko-WÍgierskiej w BÈkÈscsaba
